scientificName,latitude,longitude,eventDate,date_year,month,day,individualCount,basisOfRecord,datasetName,vernacularName,bathymetry,sst,species_common,species_scientific
Balaenoptera physalus,59.656,-147.857833,2015-07-25T10:11:41,2015,7,25,3,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,70,8.02,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.061333,-149.988,2015-08-20T13:58:48,2015,8,20,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,295,7.38,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.1685,-161.7312,2000-06-13T19:16:08,2000,6,13,4,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,69,3.72,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9093,-152.6629,2011-06-09T10:30,2011,6,9,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,83,6.6,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,54.7643,-167.589,2008-07-30T14:43:22,2008,7,30,1,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,929,5.47,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.901859,-153.537266,2015-09-07T14:08:56,2015,9,7,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,142,6.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,53.2493,-148.2499,2009-07-13,2009,7,13,,HumanObservation,EC-CWS Eastern Canada Seabirds at Sea,Fin Whale,4258,7.1,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.462848,-146.084277,2013-07-02T16:30:28,2013,7,2,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,4658,7.96,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.7862,-162.6227,2004-06-09T12:40:50,2004,6,9,2,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,55,5.12,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.613257,-147.666437,2013-07-10T16:13:25,2013,7,10,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,4948,7.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.48,-148.9365,2015-08-22T16:37:55,2015,8,22,2,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,186,7.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9424,-152.5936,2013-09-18T11:27,2013,9,18,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,123,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.829,-152.506833,2015-08-16T21:14:27,2015,8,16,2,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,165,7.07,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.991173,-153.437698,2024-07-29T11:13:58,2024,7,29,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,139,6.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.057167,-151.629167,2015-07-26T16:09:04,2015,7,26,3,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,127,7.11,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.763068,-136.935953,2013-06-23T18:18:45,2013,6,23,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,2171,9.07,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.927732,-149.723127,2013-07-15T06:00:32,2013,7,15,3,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,227,7.79,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,51.5,-131.5,2007-05-23T00:00:00,2007,5,23,1,HumanObservation,TOPP Summary of SSM-derived Telemetry,Fin whale,2325,10.26,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.785117,-146.661905,2013-07-13T19:54:32,2013,7,13,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,2075,8.13,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.394947,-149.000475,2013-07-15T17:26:09,2013,7,15,9,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,117,7.73,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.5,-139.5,2007-02-18T00:00:00,2007,2,18,1,HumanObservation,TOPP Summary of SSM-derived Telemetry,Fin whale,3353,8.45,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.254727,-148.677538,2013-07-14T07:39:25,2013,7,14,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,114,8.0,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.793979,-153.506999,2012-08-06T00:10:42,2012,8,6,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,151,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.964127,-152.554443,2014-09-20T15:43,2014,9,20,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,151,6.6,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.906137,-148.19161,2013-07-14T11:09:29,2013,7,14,3,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,264,8.12,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.799532,-136.643212,2013-06-23T17:12:29,2013,6,23,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,2097,9.08,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.980209,-152.518236,2014-09-20T14:35,2014,9,20,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,139,6.6,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.927988,-144.03752,2013-06-26T14:57:12,2013,6,26,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,3628,7.68,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.878912,-152.768598,2020-09-04T12:28:32,2020,9,4,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,65,6.67,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,53.935,-152.805333,2015-08-13T11:43:26,2015,8,13,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,4401,6.84,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.885425,-145.920993,2013-07-02T06:35:03,2013,7,2,3,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,4259,7.76,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9518,-152.6356,2016-09-05T14:39,2016,9,5,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,127,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.897,-148.906,2015-08-20T19:38:13,2015,8,20,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,1089,7.8,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9515,-152.9085,2010-07-22T11:27,2010,7,22,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,30,6.74,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.871,-152.7298,2012-06-13T11:48,2012,6,13,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,54,6.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.52,-137.102167,2015-09-17T08:11:00,2015,9,17,4,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,1935,9.01,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.572,-155.39,2003-06-28T12:40:36,2003,6,28,18,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,79,6.52,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.854564,-153.42776,2015-09-04T16:52:48,2015,9,4,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,117,6.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9289,-152.6825,2010-09-10T14:48,2010,9,10,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,113,6.68,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.975862,-152.644055,2015-10-13T13:16,2015,10,13,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,121,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.277348,-149.623512,2013-07-16T07:05:37,2013,7,16,10,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,87,7.47,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,54.807667,-132.577167,2004-08-26T14:36:34,2004,8,26,2,HumanObservation,Lamont-Doherty/LGL/NSF cruises,Fin whale,382,8.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.996748,-152.503314,2014-09-20T14:54,2014,9,20,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,137,6.6,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.7327,-163.3942,2000-06-15T08:03:44,2000,6,15,5,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,71,4.14,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.871709,-153.544356,2015-09-08T19:56:26,2015,9,8,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,211,6.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9698,-152.9218,2013-06-30T12:41,2013,6,30,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,26,6.79,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.6123,-155.9915,2003-06-28T09:40:22,2003,6,28,1,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,269,6.69,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.8983,-152.6645,2010-06-20T11:52,2010,6,20,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,59,6.6,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,54.0,-132.0,2004-08-25T21:55:29,2004,8,25,1,HumanObservation,Lamont-Doherty/LGL/NSF cruises,Fin whale,-90,,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.945137,-152.680368,2019-10-03T11:57:12,2019,10,3,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,101,6.68,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.407688,-146.659005,2013-07-12T15:33:03,2013,7,12,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,4598,7.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.089817,-134.765747,2023-09-09T17:25:02,2023,9,9,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,252,7.54,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.8628,-156.2927,2003-06-28T18:04:54,2003,6,28,1,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,190,6.6,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.793979,-153.506999,2012-06-24T13:15:19,2012,6,24,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,151,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.96,-152.6282,2010-08-20T14:34,2010,8,20,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,135,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.9925,-152.011333,2015-07-27T08:04:36,2015,7,27,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,99,6.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9735,-152.5967,2011-07-28T13:36,2011,7,28,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,144,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9509,-152.9055,2010-07-22T11:25,2010,7,22,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,24,6.74,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.980938,-152.604791,2017-09-30T13:32:04,2017,9,30,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,134,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,54.6225,-132.725167,2015-09-19T14:18:31,2015,9,19,5,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,108,8.89,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.44478,-148.307238,2013-07-09T22:33:33,2013,7,9,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,3930,7.6,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.8741,-152.716,2012-06-02T13:29,2012,6,2,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,26,6.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.139,-149.977,2003-07-07T08:31:12,2003,7,7,3,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,208,7.35,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.907395,-153.588831,2015-10-25T11:59:43,2015,10,25,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,229,6.95,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.820018,-153.524225,2016-11-10T16:55:42,2016,11,10,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,114,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.062775,-144.240978,2013-06-29T11:35:15,2013,6,29,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,618,7.66,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.185185,-136.521606,2017-07-08T10:24:44,2017,7,8,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,136,8.03,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.801017,-153.513536,2012-07-23T23:10:28,2012,7,23,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,125,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.801017,-153.513536,2015-06-24T12:22:39,2015,6,24,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,125,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.964793,-148.966813,2013-07-08T18:50:01,2013,7,8,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,4980,7.49,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.481664,-149.116306,2023-07-08T09:01:41,2023,7,8,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,200,7.9,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.899164,-152.747084,2020-09-04T12:46:20,2020,9,4,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,119,6.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.4738,-155.7463,2000-06-10T12:27:28,2000,6,10,1,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,203,6.84,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.976195,-152.643849,2015-10-13T13:16,2015,10,13,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,121,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.8578,-157.3098,2010-06-08T15:18:50,2010,6,8,4,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,78,6.51,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.94819,-152.685288,2019-10-03T11:59,2019,10,3,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,97,6.68,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.425833,-149.37,2015-08-20T09:57:45,2015,8,20,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,2297,7.69,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9293,-152.6857,2010-09-10T14:37,2010,9,10,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,120,6.68,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.945827,-152.684242,2019-10-03T11:23:22,2019,10,3,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,97,6.68,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.63031,-145.691175,2013-07-02T11:30:04,2013,7,2,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,4246,8.05,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.951559,-152.624986,2021-08-19T12:50:03,2021,8,19,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,130,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.302662,-148.748628,2013-07-14T07:12:27,2013,7,14,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,129,8.0,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.289572,-147.980433,2013-07-11T13:40:30,2013,7,11,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,1696,7.94,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.274812,-144.603543,2013-07-01T08:56:18,2013,7,1,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,3780,8.01,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.262678,-153.151788,2020-08-11T20:02:28,2020,8,11,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,54,6.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.4113,-168.6392,2008-07-30T10:29:11,2008,7,30,1,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,1772,5.44,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.905787,-141.830475,2013-06-27T17:18:18,2013,6,27,4,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,1485,8.05,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.803101,-153.513512,2010-06-13T13:51:02,2010,6,13,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,125,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.492,-156.203,2003-06-27T12:30:09,2003,6,27,1,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,256,6.66,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.9883,-169.5337,2002-06-25T21:08:48,2002,6,25,1,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,731,5.2,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9879,-152.6411,2011-06-05T15:31,2011,6,5,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,118,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.619,-169.644,2000-06-27T18:21:12,2000,6,27,1,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,75,2.97,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.6373,-153.9178,2008-07-11T11:08,2008,7,11,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,116,6.89,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.526,-148.9385,2015-08-22T17:10:02,2015,8,22,2,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,179,7.91,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,53.6974,-155.9986,2009-07-14,2009,7,14,,HumanObservation,EC-CWS Eastern Canada Seabirds at Sea,Fin Whale,4643,6.8,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.920797,-152.646066,2016-11-01T12:23,2016,11,1,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,76,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.5523,-165.4083,2010-06-15T13:30:19,2010,6,15,2,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,113,5.35,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9612,-152.6447,2012-06-18T16:24,2012,6,18,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,133,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9657,-152.5492,2011-07-28T14:50,2011,7,28,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,124,6.6,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9553,-152.6522,2011-09-27T12:37,2011,9,27,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,120,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,53.903333,-152.641167,2015-08-13T12:30:32,2015,8,13,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,4479,6.85,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9263,-152.6986,2013-09-18T14:39,2013,9,18,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,135,6.68,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.397463,-146.573963,2013-07-12T17:12:36,2013,7,12,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,4718,7.91,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9599,-152.6283,2010-08-20T14:35,2010,8,20,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,135,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,53.7363,-158.6049,2007-07-08,2007,7,8,,HumanObservation,EC-CWS Eastern Canada Seabirds at Sea,Fin Whale,5722,6.82,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9449,-152.6222,2013-09-18T13:09,2013,9,18,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,87,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.5995,-153.9212,2003-08-27T11:24,2003,8,27,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,96,6.89,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.926341,-152.716333,2019-10-03T10:47:46,2019,10,3,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,113,6.68,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.438333,-148.037833,2015-08-22T20:36:49,2015,8,22,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,181,8.07,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.92022,-148.211798,2013-07-14T11:01:30,2013,7,14,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,264,8.12,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.331667,-136.802167,2015-09-16T16:14:55,2015,9,16,2,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,1914,9.03,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.5383,-166.8519,2007-10-14,2007,10,14,,HumanObservation,EC-CWS Eastern Canada Seabirds at Sea,Fin Whale,137,5.38,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.345667,-150.317167,2015-07-26T09:25:00,2015,7,26,2,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,82,7.57,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.5563,-153.9018,2007-02-11T10:11,2007,2,11,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,48,6.86,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.368,-154.9837,2003-06-30T10:14:58,2003,6,30,1,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,232,6.72,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,53.953833,-152.998667,2015-08-13T09:51:10,2015,8,13,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,4416,6.83,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.357338,-149.758227,2013-07-16T09:02:44,2013,7,16,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,116,7.42,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.1543,-169.4433,2000-06-28T22:59:35,2000,6,28,1,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,542,5.05,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.026,-152.8448,2003-07-02T18:58:17,2003,7,2,1,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,156,6.83,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.9823,-156.2,2010-06-08T12:06:03,2010,6,8,2,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,208,6.58,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9096,-152.6695,2009-10-14T14:09,2009,10,14,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,92,6.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.901859,-153.537266,2015-09-07T12:55:57,2015,9,7,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,142,6.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.479363,-149.113958,2023-07-08T08:59:42,2023,7,8,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,200,7.9,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.854564,-153.42776,2015-09-04T17:01:02,2015,9,4,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,117,6.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.956753,-152.654052,2022-08-15T12:52:10,2022,8,15,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,120,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.67097,-148.628625,2013-07-14T22:42:10,2013,7,14,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,224,7.97,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.1073,-149.9518,2003-07-07T09:53:47,2003,7,7,2,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,265,7.35,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,54.2464,-166.8387,2007-07-11,2007,7,11,,HumanObservation,EC-CWS Eastern Canada Seabirds at Sea,Fin Whale,1294,5.49,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.788167,-152.522333,2015-08-16T20:58:44,2015,8,16,2,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,159,7.07,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.797909,-153.510962,2015-09-04T17:10:30,2015,9,4,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,134,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,54.645167,-132.825,2015-07-15T08:32:24,2015,7,15,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,135,8.89,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.4367,-168.677,2008-07-30T10:19:26,2008,7,30,2,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,1882,5.42,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.77908,-143.956623,2013-06-30T15:25:01,2013,6,30,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,3877,7.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,53.5,-143.5,2006-11-07T00:00:00,2006,11,7,1,HumanObservation,TOPP Summary of SSM-derived Telemetry,Fin whale,3879,7.85,Fin Whale,Balaenoptera physalus
