scientificName,latitude,longitude,eventDate,date_year,month,day,individualCount,basisOfRecord,datasetName,vernacularName,bathymetry,sst,species_common,species_scientific
Eschrichtius robustus,57.145556,-135.531876,2023-04-21,2023,4,21,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,-7,8.52,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.162133,-135.476189,2024-05-20T09:53:05,2024,5,20,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,87,8.52,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.15429,-135.515228,2024-07-12T14:45:11,2024,7,12,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,-1,8.52,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.10992,-135.569158,2023-04-14T10:33:15,2023,4,14,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,-3,8.52,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.087418,-135.550532,2022-04-12T16:23:57,2022,4,12,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,31,8.52,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,59.862301,-149.303427,2023-04-22T12:46,2023,4,22,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,89,7.63,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.07793,-135.430527,2024-07-19T16:46:14,2024,7,19,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,49,8.59,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.00462,-135.59768,2009-06-21T15:57:18,2009,6,21,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,18,8.63,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.315167,-152.392667,2015-09-03T16:09:27,2015,9,3,3,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Gray whale,64,6.77,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.0363,-135.4887,2009-04-29T17:21:38,2009,4,29,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,124,8.59,Gray Whale,Eschrichtius robustus
